HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Texas Tech,1403,5,Hofstra,1220,13,0.6492463130953131
Hofstra,1220,13,Troy,1407,13,0.5545060702522032
UCF,1416,10,Hofstra,1220,13,0.5465184419608738
UCLA,1417,7,Hofstra,1220,13,0.6637003064338244
Hofstra,1220,13,UMBC,1420,16,0.6142317369398907
Utah State,1429,9,Hofstra,1220,13,0.5874083762149297
Vanderbilt,1435,5,Hofstra,1220,13,0.6480244483419234
VCU,1433,11,Hofstra,1220,13,0.5922359228096556
Villanova,1437,8,Hofstra,1220,13,0.6206684107837569
Virginia,1438,3,Hofstra,1220,13,0.6263200239588661
Wisconsin,1458,5,Hofstra,1220,13,0.6631300747697366
Hofstra,1220,13,Wright State,1460,14,0.4125916237850703
Houston,1222,2,Howard,1224,16,0.8184139928220476
Houston,1222,2,Idaho,1225,15,0.8229266696680717
Houston,1222,2,Illinois,1228,3,0.5615889233737206
Houston,1222,2,Iowa,1234,9,0.6375108024936545
Houston,1222,2,Iowa St,1235,2,0.6812044534626207
Houston,1222,2,Kansas,1242,4,0.5523397453826704
Houston,1222,2,Kennesaw State,1244,14,0.6812044534626207
Houston,1222,2,Kentucky,1246,7,0.5965753256107605
Houston,1222,2,Lehigh,1250,16,0.8776306990045023
Houston,1222,2,LIU Brooklyn,1254,16,0.848853391888975
Houston,1222,2,Louisville,1257,6,0.6001513264252921
Houston,1222,2,McNeese St,1270,12,0.6812044534626207
Houston,1222,2,Miami FL,1274,7,0.6292908641875803
Houston,1222,2,Miami OH,1275,11,0.7548682353867373
Michigan,1276,1,Houston,1222,2,0.5911520416146684
Houston,1222,2,Michigan St,1277,3,0.6812044534626207
Houston,1222,2,Missouri,1281,10,0.6910654427193664
Houston,1222,2,North Dakota State,1295,14,0.6812044534626207
Houston,1222,2,NC State,1301,11,0.6812044534626207
Houston,1222,2,Nebraska,1304,4,0.6219840086725896
Houston,1222,2,North Carolina,1314,6,0.5246269754829949
Houston,1222,2,Northern Iowa,1320,12,0.7357757617138476
Houston,1222,2,Ohio St,1326,8,0.6812044534626207
Houston,1222,2,Penn,1335,14,0.8047588753083669
Houston,1222,2,Prairie View,1341,16,0.6812044534626207
Houston,1222,2,Purdue,1345,2,0.534984482225325
Houston,1222,2,Queens,1474,15,0.8241606419770606
Houston,1222,2,Santa Clara,1365,10,0.6717927802865528
Houston,1222,2,Siena,1373,16,0.8271834365217058
Houston,1222,2,SMU,1374,11,0.673124953123489
Houston,1222,2,South Florida,1378,11,0.6866382602888516
Houston,1222,2,St John's,1385,5,0.6812044534626207
Houston,1222,2,Saint Louis,1387,9,0.6518589793978674
Houston,1222,2,St Mary's CA,1388,7,0.6812044534626207
Houston,1222,2,TCU,1395,9,0.6767857644070787
Houston,1222,2,Tennessee,1397,6,0.5822198683084694
Houston,1222,2,Tennessee State,1398,15,0.6812044534626207
Houston,1222,2,Texas,1400,11,0.685771617939554
Houston,1222,2,Texas A&M,1401,10,0.6633455899246494
Houston,1222,2,Texas Tech,1403,5,0.6217179723129757
Houston,1222,2,Troy,1407,13,0.7910834581665407
Houston,1222,2,UCF,1416,10,0.7162551498073431
Houston,1222,2,UCLA,1417,7,0.6065293147469087
Houston,1222,2,UMBC,1420,16,0.8288799440112856
Houston,1222,2,Utah State,1429,9,0.6812044534626207
Houston,1222,2,Vanderbilt,1435,5,0.6229780275520074
Houston,1222,2,VCU,1433,11,0.6768554918038
Houston,1222,2,Villanova,1437,8,0.6502613589531074
Houston,1222,2,Virginia,1438,3,0.6447664687100036
Houston,1222,2,Wisconsin,1458,5,0.6071385952684997
Houston,1222,2,Wright State,1460,14,0.6812044534626207
Idaho,1225,15,Howard,1224,16,0.5387287012799357
Illinois,1228,3,Howard,1224,16,0.7833399337229894
Iowa,1234,9,Howard,1224,16,0.7552760260874087
Iowa St,1235,2,Howard,1224,16,0.6963064604780516
Kansas,1242,4,Howard,1224,16,0.788949051053177
Kennesaw State,1244,14,Howard,1224,16,0.7175247246501838
Kentucky,1246,7,Howard,1224,16,0.7858876837374102
Howard,1224,16,Lehigh,1250,16,0.5692160731884752
LIU Brooklyn,1254,16,Howard,1224,16,0.491473997015879
Louisville,1257,6,Howard,1224,16,0.7833732104414498
McNeese St,1270,12,Howard,1224,16,0.7175247246501838
Miami FL,1274,7,Howard,1224,16,0.7617600172016189
Miami OH,1275,11,Howard,1224,16,0.6380202055286077
Michigan,1276,1,Howard,1224,16,0.8622194186941546
Michigan St,1277,3,Howard,1224,16,0.6963064604780516
Missouri,1281,10,Howard,1224,16,0.7081516254567938
North Dakota State,1295,14,Howard,1224,16,0.7175247246501838
NC State,1301,11,Howard,1224,16,0.7175247246501838
Nebraska,1304,4,Howard,1224,16,0.7431462733010682
North Carolina,1314,6,Howard,1224,16,0.8310295088446281
Northern Iowa,1320,12,Howard,1224,16,0.6609210943010589
Ohio St,1326,8,Howard,1224,16,0.7175247246501838
Penn,1335,14,Howard,1224,16,0.5447762369344243
Howard,1224,16,Prairie View,1341,16,0.2824752753498162
Purdue,1345,2,Howard,1224,16,0.7991315786642236
Queens,1474,15,Howard,1224,16,0.5099802158312544
Santa Clara,1365,10,Howard,1224,16,0.7261595533221948
Siena,1373,16,Howard,1224,16,0.5313919338467928
SMU,1374,11,Howard,1224,16,0.7249552046446328
South Florida,1378,11,Howard,1224,16,0.7124021720990107
St John's,1385,5,Howard,1224,16,0.7175247246501838
Saint Louis,1387,9,Howard,1224,16,0.7435130000340555
St Mary's CA,1388,7,Howard,1224,16,0.7175247246501838
TCU,1395,9,Howard,1224,16,0.7216155582177955
Tennessee,1397,6,Howard,1224,16,0.7957005360526418
Tennessee State,1398,15,Howard,1224,16,0.7175247246501838
Texas,1400,11,Howard,1224,16,0.7132260812314898
Texas A&M,1401,10,Howard,1224,16,0.7336634547811751
Texas Tech,1403,5,Howard,1224,16,0.7675774513805772
Troy,1407,13,Howard,1224,16,0.5890550233184328
UCF,1416,10,Howard,1224,16,0.6825613520464423
UCLA,1417,7,Howard,1224,16,0.7788164327902176
Howard,1224,16,UMBC,1420,16,0.47157593962388666
Utah State,1429,9,Howard,1224,16,0.7175247246501838
Vanderbilt,1435,5,Howard,1224,16,0.7666196230200076
VCU,1433,11,Howard,1224,16,0.7215515157940615
Villanova,1437,8,Howard,1224,16,0.7448517872635294
Virginia,1438,3,Howard,1224,16,0.7261220873487442
Wisconsin,1458,5,Howard,1224,16,0.7783762140292958
Wright State,1460,14,Howard,1224,16,0.7175247246501838
Illinois,1228,3,Idaho,1225,15,0.7839253798165736
Iowa,1234,9,Idaho,1225,15,0.7254635129704533
Iowa St,1235,2,Idaho,1225,15,0.6850311666794524
Kansas,1242,4,Idaho,1225,15,0.7902071315678448
Kennesaw State,1244,14,Idaho,1225,15,0.6850311666794524
Kentucky,1246,7,Idaho,1225,15,0.7586124723586896
Idaho,1225,15,Lehigh,1250,16,0.606799605605898
Idaho,1225,15,LIU Brooklyn,1254,16,0.5471923723855582
Louisville,1257,6,Idaho,1225,15,0.7558771864579318
McNeese St,1270,12,Idaho,1225,15,0.6850311666794524
Miami FL,1274,7,Idaho,1225,15,0.732457587813535
Miami OH,1275,11,Idaho,1225,15,0.6014608771320994
Michigan,1276,1,Idaho,1225,15,0.8704601080364531
Michigan St,1277,3,Idaho,1225,15,0.6850311666794524
Missouri,1281,10,Idaho,1225,15,0.6750681305862438
North Dakota State,1295,14,Idaho,1225,15,0.6850311666794524
NC State,1301,11,Idaho,1225,15,0.6850311666794524
Nebraska,1304,4,Idaho,1225,15,0.7385267365580925
North Carolina,1314,6,Idaho,1225,15,0.8081006305685765
Northern Iowa,1320,12,Idaho,1225,15,0.62531641340529
Ohio St,1326,8,Idaho,1225,15,0.6850311666794524
Penn,1335,14,Idaho,1225,15,0.5060897774077711
Idaho,1225,15,Prairie View,1341,16,0.3149688333205477
Purdue,1345,2,Idaho,1225,15,0.8015700440476122
Idaho,1225,15,Queens,1474,15,0.528793001824808
Santa Clara,1365,10,Idaho,1225,15,0.6942360002679471
Idaho,1225,15,Siena,1373,16,0.5073726210445455
SMU,1374,11,Idaho,1225,15,0.6929506185725004
South Florida,1378,11,Idaho,1225,15,0.6795824965835936
St John's,1385,5,Idaho,1225,15,0.6850311666794524
Saint Louis,1387,9,Idaho,1225,15,0.712812383954943
St Mary's CA,1388,7,Idaho,1225,15,0.6850311666794524
TCU,1395,9,Idaho,1225,15,0.6893888666880418
Tennessee,1397,6,Idaho,1225,15,0.7693084201604959
Tennessee State,1398,15,Idaho,1225,15,0.6850311666794524
Texas,1400,11,Idaho,1225,15,0.6804582547951769
Texas A&M,1401,10,Idaho,1225,15,0.70225600180564
Texas Tech,1403,5,Idaho,1225,15,0.7387451442833862
Troy,1407,13,Idaho,1225,15,0.5510303335389259
UCF,1416,10,Idaho,1225,15,0.648018839092118
UCLA,1417,7,Idaho,1225,15,0.75092592305074
Idaho,1225,15,UMBC,1420,16,0.5103502160907962
Utah State,1429,9,Idaho,1225,15,0.6850311666794524
Vanderbilt,1435,5,Idaho,1225,15,0.7377090983459635
VCU,1433,11,Idaho,1225,15,0.6893206023735401
Villanova,1437,8,Idaho,1225,15,0.714249832125786
Virginia,1438,3,Idaho,1225,15,0.7191381103951254
Wisconsin,1458,5,Idaho,1225,15,0.750447980985374
Wright State,1460,14,Idaho,1225,15,0.6850311666794524
Illinois,1228,3,Iowa,1234,9,0.5785840366692082
Iowa St,1235,2,Illinois,1228,3,0.3747952354694875
Illinois,1228,3,Kansas,1242,4,0.4906300034531554
Illinois,1228,3,Kennesaw State,1244,14,0.6252047645305125
Illinois,1228,3,Kentucky,1246,7,0.5358390814083582
Illinois,1228,3,Lehigh,1250,16,0.8484594736544359
Illinois,1228,3,LIU Brooklyn,1254,16,0.8142737928847033
Illinois,1228,3,Louisville,1257,6,0.5395379161042027
Illinois,1228,3,McNeese St,1270,12,0.6252047645305125
Illinois,1228,3,Miami FL,1274,7,0.569929296638542
Illinois,1228,3,Miami OH,1275,11,0.7062280057115282
Michigan,1276,1,Illinois,1228,3,0.6493863708725195
Michigan St,1277,3,Illinois,1228,3,0.3747952354694875
Illinois,1228,3,Missouri,1281,10,0.6358720236004762
Illinois,1228,3,North Dakota State,1295,14,0.6252047645305125
Illinois,1228,3,NC State,1301,11,0.6252047645305125
Illinois,1228,3,Nebraska,1304,4,0.5622662775395946
Illinois,1228,3,North Carolina,1314,6,0.46281243531708344
Illinois,1228,3,Northern Iowa,1320,12,0.6849283460816489
Illinois,1228,3,Ohio St,1326,8,0.6252047645305125
Illinois,1228,3,Penn,1335,14,0.76573022817594
Illinois,1228,3,Prairie View,1341,16,0.6252047645305125
Purdue,1345,2,Illinois,1228,3,0.5268357282639425
Illinois,1228,3,Queens,1474,15,0.7880472171397285
Illinois,1228,3,Santa Clara,1365,10,0.6150740351326709
Illinois,1228,3,Siena,1373,16,0.7888791874262626
Illinois,1228,3,SMU,1374,11,0.6165050052596357
Illinois,1228,3,South Florida,1378,11,0.6310761388789994
Illinois,1228,3,St John's,1385,5,0.6252047645305125
Illinois,1228,3,Saint Louis,1387,9,0.593778431319617
Illinois,1228,3,St Mary's CA,1388,7,0.6252047645305125
Illinois,1228,3,TCU,1395,9,0.6204423687055299
Illinois,1228,3,Tennessee,1397,6,0.5210574710154868
Illinois,1228,3,Tennessee State,1398,15,0.6252047645305125
Illinois,1228,3,Texas,1400,11,0.6301386043689263
Illinois,1228,3,Texas A&M,1401,10,0.6060231567077257
Illinois,1228,3,Texas Tech,1403,5,0.5619878101759793
Illinois,1228,3,Troy,1407,13,0.7472229059955099
Illinois,1228,3,UCF,1416,10,0.663369868477646
Illinois,1228,3,UCLA,1417,7,0.5461515986926779
Illinois,1228,3,UMBC,1420,16,0.7908566469510381
Illinois,1228,3,Utah State,1429,9,0.6252047645305125
Illinois,1228,3,Vanderbilt,1435,5,0.5633070767258579
Illinois,1228,3,VCU,1433,11,0.6205174356485518
Illinois,1228,3,Villanova,1437,8,0.5920810687605046
Illinois,1228,3,Virginia,1438,3,0.5862537011100543
Illinois,1228,3,Wisconsin,1458,5,0.5467845117933826
Illinois,1228,3,Wright State,1460,14,0.6252047645305125
Iowa St,1235,2,Iowa,1234,9,0.4514692784635717
Kansas,1242,4,Iowa,1234,9,0.5876957404428469
Iowa,1234,9,Kennesaw State,1244,14,0.5485307215364283
Kentucky,1246,7,Iowa,1234,9,0.5432319860098586
Iowa,1234,9,Lehigh,1250,16,0.8030719394494479
Iowa,1234,9,LIU Brooklyn,1254,16,0.7615252071877852
Louisville,1257,6,Iowa,1234,9,0.5395375003767807
Iowa,1234,9,McNeese St,1270,12,0.5485307215364283
Miami FL,1274,7,Iowa,1234,9,0.508849258281689
Iowa,1234,9,Miami OH,1275,11,0.6364920551404913
Michigan,1276,1,Iowa,1234,9,0.7177456101726788
Michigan St,1277,3,Iowa,1234,9,0.4514692784635717
Iowa,1234,9,Missouri,1281,10,0.5598438888022745
Iowa,1234,9,North Dakota State,1295,14,0.5485307215364283
Iowa,1234,9,NC State,1301,11,0.5485307215364283
Nebraska,1304,4,Iowa,1234,9,0.5166435150222485
North Carolina,1314,6,Iowa,1234,9,0.6144339377621892
Iowa,1234,9,Northern Iowa,1320,12,0.6129075896288461
Ohio St,1326,8,Iowa,1234,9,0.4514692784635717
Iowa,1234,9,Penn,1335,14,0.7205852094807275
Iowa,1234,9,Prairie View,1341,16,0.5485307215364283
Purdue,1345,2,Iowa,1234,9,0.6045379414613061
Iowa,1234,9,Queens,1474,15,0.7478213174895987
Iowa,1234,9,Santa Clara,1365,10,0.5378594477099088
Iowa,1234,9,Siena,1373,16,0.7312982255991665
Iowa,1234,9,SMU,1374,11,0.5393624912927335
Iowa,1234,9,South Florida,1378,11,0.5547478201671923
St John's,1385,5,Iowa,1234,9,0.4514692784635717
Saint Louis,1387,9,Iowa,1234,9,0.48434410154614016
St Mary's CA,1388,7,Iowa,1234,9,0.4514692784635717
TCU,1395,9,Iowa,1234,9,0.45649457926985576
Tennessee,1397,6,Iowa,1234,9,0.5579098783364992
Iowa,1234,9,Tennessee State,1398,15,0.5485307215364283
Iowa,1234,9,Texas,1400,11,0.5537534754972419
Iowa,1234,9,Texas A&M,1401,10,0.5283851079932196
Texas Tech,1403,5,Iowa,1234,9,0.5169260303536327
Iowa,1234,9,Troy,1407,13,0.6828482035609926
Iowa,1234,9,UCF,1416,10,0.589375538760743
UCLA,1417,7,Iowa,1234,9,0.5329098651985057
Iowa,1234,9,UMBC,1420,16,0.7336329096925344
Utah State,1429,9,Iowa,1234,9,0.4514692784635717
Vanderbilt,1435,5,Iowa,1234,9,0.5155871393807159
Iowa,1234,9,VCU,1433,11,0.5435845103906342
Villanova,1437,8,Iowa,1234,9,0.48610065972827693
Virginia,1438,3,Iowa,1234,9,0.49211659552517567
Wisconsin,1458,5,Iowa,1234,9,0.5322741505726235
Iowa,1234,9,Wright State,1460,14,0.5485307215364283
Iowa St,1235,2,Kansas,1242,4,0.3660538045965303
Iowa St,1235,2,Kennesaw State,1244,14,0.5
Iowa St,1235,2,Kentucky,1246,7,0.4090009851150367
Iowa St,1235,2,Lehigh,1250,16,0.7704528228191613
Iowa St,1235,2,LIU Brooklyn,1254,16,0.7243861268251229
Iowa St,1235,2,Louisville,1257,6,0.41260256508342563
Iowa St,1235,2,McNeese St,1270,12,0.5
Iowa St,1235,2,Miami FL,1274,7,0.44271842097339925
Iowa St,1235,2,Miami OH,1275,11,0.5903554115212568
Michigan,1276,1,Iowa St,1235,2,0.7554774515126046
Iowa St,1235,2,Michigan St,1277,3,0.5
Iowa St,1235,2,Missouri,1281,10,0.5114461378321005
Iowa St,1235,2,North Dakota State,1295,14,0.5
Iowa St,1235,2,NC State,1301,11,0.5
Iowa St,1235,2,Nebraska,1304,4,0.4350356559072721
Iowa St,1235,2,North Carolina,1314,6,0.3405768067770133
Iowa St,1235,2,Northern Iowa,1320,12,0.5658194963356282
Iowa St,1235,2,Ohio St,1326,8,0.5
Iowa St,1235,2,Penn,1335,14,0.6693006991972987
Iowa St,1235,2,Prairie View,1341,16,0.5
Iowa St,1235,2,Purdue,1345,2,0.34997580895242925
Iowa St,1235,2,Queens,1474,15,0.6973238200973377
Iowa St,1235,2,Santa Clara,1365,10,0.4892497182109882
Iowa St,1235,2,Siena,1373,16,0.6913596036790113
Iowa St,1235,2,SMU,1374,11,0.49076117440790396
Iowa St,1235,2,South Florida,1378,11,0.5062838825078269
Iowa St,1235,2,St John's,1385,5,0.5
Iowa St,1235,2,Saint Louis,1387,9,0.46702496022538337
Iowa St,1235,2,St Mary's CA,1388,7,0.5
Iowa St,1235,2,TCU,1395,9,0.4949318970480172
Iowa St,1235,2,Tennessee,1397,6,0.3947426644344835
Iowa St,1235,2,Tennessee State,1398,15,0.5
Iowa St,1235,2,Texas,1400,11,0.5052778269225939
Iowa St,1235,2,Texas A&M,1401,10,0.4797427650593119
Iowa St,1235,2,Texas Tech,1403,5,0.43475761695625453
Iowa St,1235,2,Troy,1407,13,0.6392605377362367
Iowa St,1235,2,UCF,1416,10,0.5415659802282606
Iowa St,1235,2,UCLA,1417,7,0.4190763983887423
Iowa St,1235,2,UMBC,1420,16,0.6938960517153862
Iowa St,1235,2,Utah State,1429,9,0.5
Iowa St,1235,2,Vanderbilt,1435,5,0.4360755629538561
Iowa St,1235,2,VCU,1433,11,0.49501158310119897
Iowa St,1235,2,Villanova,1437,8,0.46527492422864614
Iowa St,1235,2,Virginia,1438,3,0.45929038300740593
Iowa St,1235,2,Wisconsin,1458,5,0.4196982306223089
Iowa St,1235,2,Wright State,1460,14,0.5
Kansas,1242,4,Kennesaw State,1244,14,0.6339461954034696
Kansas,1242,4,Kentucky,1246,7,0.5451484324012088
Kansas,1242,4,Lehigh,1250,16,0.8532163738438533
Kansas,1242,4,LIU Brooklyn,1254,16,0.8198759775163423
Kansas,1242,4,Louisville,1257,6,0.5488355442079631
Kansas,1242,4,McNeese St,1270,12,0.6339461954034696
Kansas,1242,4,Miami FL,1274,7,0.5790919970890053
Kansas,1242,4,Miami OH,1275,11,0.7139443360283637
Michigan,1276,1,Kansas,1242,4,0.6408047399402537
Michigan St,1277,3,Kansas,1242,4,0.3660538045965303
Kansas,1242,4,Missouri,1281,10,0.6445061253674533
Kansas,1242,4,North Dakota State,1295,14,0.6339461954034696
Kansas,1242,4,NC State,1301,11,0.6339461954034696
Nebraska,1304,4,Kansas,1242,4,0.4285305170491082
Kansas,1242,4,North Carolina,1314,6,0.4721436059168358
Kansas,1242,4,Northern Iowa,1320,12,0.6929609089843342
Kansas,1242,4,Ohio St,1326,8,0.6339461954034696
Kansas,1242,4,Penn,1335,14,0.7719702595938701
Kansas,1242,4,Prairie View,1341,16,0.6339461954034696
Purdue,1345,2,Kansas,1242,4,0.5174833164844541
Kansas,1242,4,Queens,1474,15,0.7938441571210628
Kansas,1242,4,Santa Clara,1365,10,0.6239096128342781
Kansas,1242,4,Siena,1373,16,0.7950545726580868
Kansas,1242,4,SMU,1374,11,0.6253277449250416
Kansas,1242,4,South Florida,1378,11,0.6397595343068643
Kansas,1242,4,St John's,1385,5,0.6339461954034696
Kansas,1242,4,Saint Louis,1387,9,0.6027871501202798
Kansas,1242,4,St Mary's CA,1388,7,0.6339461954034696
Kansas,1242,4,TCU,1395,9,0.6292290024915987
Kansas,1242,4,Tennessee,1397,6,0.5304034721168466
Kansas,1242,4,Tennessee State,1398,15,0.6339461954034696
Kansas,1242,4,Texas,1400,11,0.638831437654212
Kansas,1242,4,Texas A&M,1401,10,0.6149364250436982
Kansas,1242,4,Texas Tech,1403,5,0.5711924052461671
Kansas,1242,4,Troy,1407,13,0.7542371635857658
Kansas,1242,4,UCF,1416,10,0.6716885984959651
Kansas,1242,4,UCLA,1417,7,0.5554257219716554
Kansas,1242,4,UMBC,1420,16,0.796989075564724
Kansas,1242,4,Utah State,1429,9,0.6339461954034696
Kansas,1242,4,Vanderbilt,1435,5,0.5725050370648247
Kansas,1242,4,VCU,1433,11,0.6293033699306755
Kansas,1242,4,Villanova,1437,8,0.6011021418798693
Virginia,1438,3,Kansas,1242,4,0.40468443730523485
Kansas,1242,4,Wisconsin,1458,5,0.5560562147287393
Kansas,1242,4,Wright State,1460,14,0.6339461954034696
Kentucky,1246,7,Kennesaw State,1244,14,0.5909990148849633
Kennesaw State,1244,14,Lehigh,1250,16,0.7704528228191613
Kennesaw State,1244,14,LIU Brooklyn,1254,16,0.7243861268251229
Louisville,1257,6,Kennesaw State,1244,14,0.5873974349165744
McNeese St,1270,12,Kennesaw State,1244,14,0.5
Miami FL,1274,7,Kennesaw State,1244,14,0.5572815790266007
Miami OH,1275,11,Kennesaw State,1244,14,0.4096445884787432
Michigan,1276,1,Kennesaw State,1244,14,0.7554774515126046
Michigan St,1277,3,Kennesaw State,1244,14,0.5
Missouri,1281,10,Kennesaw State,1244,14,0.48855386216789953
North Dakota State,1295,14,Kennesaw State,1244,14,0.5
NC State,1301,11,Kennesaw State,1244,14,0.5
Nebraska,1304,4,Kennesaw State,1244,14,0.5649643440927278
North Carolina,1314,6,Kennesaw State,1244,14,0.6594231932229867
Northern Iowa,1320,12,Kennesaw State,1244,14,0.4341805036643718
Ohio St,1326,8,Kennesaw State,1244,14,0.5
Penn,1335,14,Kennesaw State,1244,14,0.3202484354699198
Kennesaw State,1244,14,Prairie View,1341,16,0.5
Purdue,1345,2,Kennesaw State,1244,14,0.6500241910475707
Kennesaw State,1244,14,Queens,1474,15,0.7093625661958628
Santa Clara,1365,10,Kennesaw State,1244,14,0.5107502817890118
Kennesaw State,1244,14,Siena,1373,16,0.6913596036790113
SMU,1374,11,Kennesaw State,1244,14,0.509238825592096
South Florida,1378,11,Kennesaw State,1244,14,0.49371611749217315
St John's,1385,5,Kennesaw State,1244,14,0.5
Saint Louis,1387,9,Kennesaw State,1244,14,0.5329750397746166
St Mary's CA,1388,7,Kennesaw State,1244,14,0.5
TCU,1395,9,Kennesaw State,1244,14,0.5050681029519828
Tennessee,1397,6,Kennesaw State,1244,14,0.6052573355655164
Kennesaw State,1244,14,Tennessee State,1398,15,0.5
Texas,1400,11,Kennesaw State,1244,14,0.4947221730774061
Texas A&M,1401,10,Kennesaw State,1244,14,0.5202572349406881
Texas Tech,1403,5,Kennesaw State,1244,14,0.5652423830437455
Troy,1407,13,Kennesaw State,1244,14,0.36073946226376336
UCF,1416,10,Kennesaw State,1244,14,0.45843401977173937
UCLA,1417,7,Kennesaw State,1244,14,0.5809236016112577
Kennesaw State,1244,14,UMBC,1420,16,0.6938960517153862
Utah State,1429,9,Kennesaw State,1244,14,0.5
Vanderbilt,1435,5,Kennesaw State,1244,14,0.5639244370461439
VCU,1433,11,Kennesaw State,1244,14,0.504988416898801
Villanova,1437,8,Kennesaw State,1244,14,0.5347250757713539
Virginia,1438,3,Kennesaw State,1244,14,0.540709616992594
Wisconsin,1458,5,Kennesaw State,1244,14,0.5803017693776911
Wright State,1460,14,Kennesaw State,1244,14,0.5
Kentucky,1246,7,Lehigh,1250,16,0.8290581186538017
Kentucky,1246,7,LIU Brooklyn,1254,16,0.7915708947047618
Louisville,1257,6,Kentucky,1246,7,0.4962800807633244
Kentucky,1246,7,McNeese St,1270,12,0.5909990148849633
Kentucky,1246,7,Miami FL,1274,7,0.5344354237075116
Kentucky,1246,7,Miami OH,1275,11,0.6755797805879191
Michigan,1276,1,Kentucky,1246,7,0.6813419276337874
Michigan St,1277,3,Kentucky,1246,7,0.4090009851150367
Kentucky,1246,7,Missouri,1281,10,0.6020201013628503
Kentucky,1246,7,North Dakota State,1295,14,0.5909990148849633
Kentucky,1246,7,NC State,1301,11,0.5909990148849633
Nebraska,1304,4,Kentucky,1246,7,0.473334783082705
North Carolina,1314,6,Kentucky,1246,7,0.5726394001729931
Kentucky,1246,7,Northern Iowa,1320,12,0.6531493533006612
Kentucky,1246,7,Ohio St,1326,8,0.5909990148849633
Kentucky,1246,7,Penn,1335,14,0.7541235640208662
Kentucky,1246,7,Prairie View,1341,16,0.5909990148849633
Purdue,1345,2,Kentucky,1246,7,0.5624346192342985
Kentucky,1246,7,Queens,1474,15,0.7790927205130482
Kentucky,1246,7,Santa Clara,1365,10,0.5805639848193186
Kentucky,1246,7,Siena,1373,16,0.7639718835816739
Kentucky,1246,7,SMU,1374,11,0.5820360680670743
Kentucky,1246,7,South Florida,1378,11,0.5970608891986785
St John's,1385,5,Kentucky,1246,7,0.4090009851150367
Kentucky,1246,7,Saint Louis,1387,9,0.5587288852665417
Kentucky,1246,7,St Mary's CA,1388,7,0.5909990148849633
Kentucky,1246,7,TCU,1395,9,0.5860897276371213
Tennessee,1397,6,Kentucky,1246,7,0.5148263670684566
Kentucky,1246,7,Tennessee State,1398,15,0.5909990148849633
Kentucky,1246,7,Texas,1400,11,0.5960922382204905
Kentucky,1246,7,Texas A&M,1401,10,0.5712672730085414
Texas Tech,1403,5,Kentucky,1246,7,0.4736168212113577
Kentucky,1246,7,Troy,1407,13,0.7191507387794112
Kentucky,1246,7,UCF,1416,10,0.6305891997163007
Kentucky,1246,7,UCLA,1417,7,0.510381200590655
Kentucky,1246,7,UMBC,1420,16,0.7661134700991703
Kentucky,1246,7,Utah State,1429,9,0.5909990148849633
Vanderbilt,1435,5,Kentucky,1246,7,0.4722804366192303
Kentucky,1246,7,VCU,1433,11,0.5861670570344546
Kentucky,1246,7,Villanova,1437,8,0.5569943355892789
Virginia,1438,3,Kentucky,1246,7,0.44895419826235755
Wisconsin,1458,5,Kentucky,1246,7,0.48898066452193434
Kentucky,1246,7,Wright State,1460,14,0.5909990148849633
LIU Brooklyn,1254,16,Lehigh,1250,16,0.5608336708697861
Louisville,1257,6,Lehigh,1250,16,0.8269389837347366
McNeese St,1270,12,Lehigh,1250,16,0.7704528228191613
Miami FL,1274,7,Lehigh,1250,16,0.8086104716602857
Miami OH,1275,11,Lehigh,1250,16,0.6996086596363066
Michigan,1276,1,Lehigh,1250,16,0.91204887026171
Michigan St,1277,3,Lehigh,1250,16,0.7704528228191613
Missouri,1281,10,Lehigh,1250,16,0.7622540619454844
North Dakota State,1295,14,Lehigh,1250,16,0.7704528228191613
NC State,1301,11,Lehigh,1250,16,0.7704528228191613
Nebraska,1304,4,Lehigh,1250,16,0.8133922243313901
North Carolina,1314,6,Lehigh,1250,16,0.8666426877313308
Northern Iowa,1320,12,Lehigh,1250,16,0.7203211328671444
Ohio St,1326,8,Lehigh,1250,16,0.7704528228191613
Penn,1335,14,Lehigh,1250,16,0.6125964584514111
Lehigh,1250,16,Prairie View,1341,16,0.22954717718083878
Purdue,1345,2,Lehigh,1250,16,0.8617635607430213
Queens,1474,15,Lehigh,1250,16,0.5789780595783292
Santa Clara,1365,10,Lehigh,1250,16,0.7779703713920484
Siena,1373,16,Lehigh,1250,16,0.5997411264283148
SMU,1374,11,Lehigh,1250,16,0.7769238866995662
South Florida,1378,11,Lehigh,1250,16,0.7659770456314157
St John's,1385,5,Lehigh,1250,16,0.7704528228191613
Saint Louis,1387,9,Lehigh,1250,16,0.7929765764612625
St Mary's CA,1388,7,Lehigh,1250,16,0.7704528228191613
TCU,1395,9,Lehigh,1250,16,0.7740185557413326
Tennessee,1397,6,Lehigh,1250,16,0.83730205440686
Tennessee State,1398,15,Lehigh,1250,16,0.7704528228191613
Texas,1400,11,Lehigh,1250,16,0.766697736696611
Texas A&M,1401,10,Lehigh,1250,16,0.7844759088929604
Texas Tech,1403,5,Lehigh,1250,16,0.8135638836823321
Troy,1407,13,Lehigh,1250,16,0.6544626415142635
UCF,1416,10,Lehigh,1250,16,0.7396636911623724
UCLA,1417,7,Lehigh,1250,16,0.8230916662877876
